review_text,review_star
made momma very happy,5.0 out of 5 stars
Good quailty,5.0 out of 5 stars
My wife says they look super dorky but they're so comfortable I don't care!,5.0 out of 5 stars
The Best! Wear them all the time! Great comfort!,5.0 out of 5 stars
They are very comfortable,5.0 out of 5 stars
Fits my son perfect!,5.0 out of 5 stars
Great color and just as I expected.,5.0 out of 5 stars
Came really fast. Was in easy open bag with shoe size on it. My daughter loves them.,5.0 out of 5 stars
Just like my old pair....which is a good thing. I use these for work purposes and they're very comfortable.,5.0 out of 5 stars
"Great, classic crocs! Comfortable and versatile!",5.0 out of 5 stars
"Bought them for my son. He loves them, he said their lightweight. Feels like he is floating on a cloud. He usually wears a size 10 in mens sneakers so I ordered the unisex 11women/9men. Fits great. His feet doesn’t hurt after standing up at work all day.",5.0 out of 5 stars
Good quality,5.0 out of 5 stars
Great for the wet climate in the pacific northwest. Use hose off the mud and they look new again.,5.0 out of 5 stars
"Fit-I normally wear a size 8 shoe but because some reviewers thought that these ran small, I ordered a size larger, 9, and it was the right choice.",5.0 out of 5 stars
"I can't begin to tell you how much I love my Crocs.  I hike in them, garden in them, do everything in them and my feet are comfortable and my knees don't hurt.  They may not be beautiful but they are my absolute favorite shoes.",5.0 out of 5 stars
Color,5.0 out of 5 stars
"We love our Crocs, they're like walking on marshmallows which is great for our plantar fasciitis.",5.0 out of 5 stars
great,5.0 out of 5 stars
Very pleased with my new Crocs. Extremely comfortable,5.0 out of 5 stars
Somewhat tight but expect to loosen up. Cost went up and size got smaller.,4.0 out of 5 stars
"They may be ugly, but this is my third pair, and I absolutely love them.",5.0 out of 5 stars
"These are great if you're looking for something to wear around the house which will protect your feet. Crocs are wide shoes, so do not expect these to be snug. Totally recommend!",5.0 out of 5 stars
"Thank you, I loved it. and they were very good and comfortable",5.0 out of 5 stars
"My daughter wanted these and we guessed on the size.  The navy color is very rich and dark, very pleased with these.  The size is true, and even in a size 10W, they do not look ""huge"".  They are quite comfortable and all-weather.  Would definitely recommend.",5.0 out of 5 stars
"I have finally given up.  It's the same as when you decide that sweatpants are ok to wear at home.  I still don't own sweatpants, but these crocs are great to slip on after a hard days work and I'm in for the day.  I'm not quite in the mood for slippers, but I still want something on my feet more than just socks.  Crocks it is!  I can take the dog out in them too, they;re great.",5.0 out of 5 stars
I had been wanting brown colored Cros for a while and finally decided to purchase these. I have so many friends that love their Crocs because of how comfy and convenient they are to wear.,5.0 out of 5 stars
"I love, love these shoes. I wear tennis shoes most of the day, and I can't wait to get home to put the Crocs on. They are so comfortable. I wish I could wear them all day, but my daily activities prevent me from wearing them.",5.0 out of 5 stars
Not what I remembered for crocs. 😏 Just not as comfortable as I remembered.,2.0 out of 5 stars
As described.,5.0 out of 5 stars
"Slightly larger than expected, but acceptable. Very versatile and comfortable.",5.0 out of 5 stars
my daughter loves these,5.0 out of 5 stars
"I walk miles in these.  More comfortable than any other shoe I have. Only drawback is they are not warm, do not hold heat in winter, but it makes them great in the summer.",5.0 out of 5 stars
"Didn't even get a chance to wear, strap broken and unable to snap back on. 2nd bad experience with ordering crocs off Amazon. Will stick to the prices in store to check the product out in person.",1.0 out of 5 stars
its a croc comfortable  well loved by the kids,5.0 out of 5 stars
"Sizes are confusing, you need to clarify which is men's and which is women's. Accidentally ordered wrong one, but they still fit (barely).",3.0 out of 5 stars
I bought these to be back door shoes for walking the dog in the yard because they are rubber and will clean easily if I accidentally step in dog poo doo.  For that purpose they are great.,4.0 out of 5 stars
I love the products but the sizes are way off. At least a size and a half too large. Now the return process.... Grrrrrrrrr.,1.0 out of 5 stars
"Very comfortable. I wear a size 8.5 shoe. Wasn't too sure which way to go...size 8 or 9? I ordered a size 8, which fit, but my toes would cram to the very top when walking and it was very annoying. I sent them back in exchange for a size 9 and am very satisfied.",5.0 out of 5 stars
These are awesome! They are ugly as Hell but will be great for working in the garden and doing chores outside.,5.0 out of 5 stars
Didn't realize how comfortable they are.  I've ended up wearing them way more than expected.,5.0 out of 5 stars
Last pair of Clogs lasted 10 years.  Hope these last as well.,5.0 out of 5 stars
"Love the Croc's, timely delivery.",5.0 out of 5 stars
No surprise theyear are the same as the ones I've had for the last 2 years.,5.0 out of 5 stars
Love them. Very comfortable. They were just what I expected. Arrived quickly. I would recommend  buying these for you or any one in you family.,5.0 out of 5 stars
Fits exactly as advertised and came in a timely fashion. I have a wide foot and this is cut accordingly.,5.0 out of 5 stars
I have been trying to find some purple crocs and these are purple and feel great.,5.0 out of 5 stars
Great crocs..,5.0 out of 5 stars
"I gave these as a gift and the recipient really liked them.  Granted, he's not very picky, but he wears them a lot so they must be comfortable.",4.0 out of 5 stars
"My husband loves these shoes, it's the third pair I have bought for him in the last couple of years!!",5.0 out of 5 stars
Comfort. Waterproof. Stay on foot. Good quality material.,5.0 out of 5 stars
Bought them for a great deal.,5.0 out of 5 stars
One croc is about a half inch wider than the other. My husband noticed as soon as he put them on and I said it had to be his feet but we measured them up and he was right! It bothers him a little but he said he’d suck it up so we are keeping them. Lol,3.0 out of 5 stars
Daughter love them and color is very vibrant.,5.0 out of 5 stars
Love these and the price,5.0 out of 5 stars
Wore them around Disney whiled dressed as Minnie Mouse. I walked around all of Magic Kingdom and Epcot and felt like I was walking on air!,5.0 out of 5 stars
Wanted a pair of these for the yard and garden and they are exactly what i needed.,3.0 out of 5 stars
"Crocs Classic Clog,Navy,Women's 8 M These are such a comfortable and versatile shoe. I wear it daily at home for comfort",5.0 out of 5 stars
"I bought these to wear around the house, cause I just started working from home.  To be honest, they are very comfortable, but they feel a little wide to me.  Not that I wouldn't buy them again, I probably will, just thought they fit a little wide.",4.0 out of 5 stars
"Ok, but would have liked a slightly slimmer fit",4.0 out of 5 stars
Gift for a 13-year-old.  She hasn't stopped wearing them even though we are in a blizzard...so they must be good!,5.0 out of 5 stars
"I got these for my husband who loves a deal.  They were very cheap when I got them.  He loves them, neon yellow and all, and wears them around the house all the time!  He usually wears a men's 8 in other shoes, but the 7 fit him perfectly, as I suspected it would.",4.0 out of 5 stars
Apparently white crocks are all it takes to make your teenage daughter smile. They fit great stay clean and are reasonably priced.,5.0 out of 5 stars
"I still think they are some of the ugliest shoes I have ever seen, but apparently my teenage daughter disagrees with me.  Big surprise there.  To anyone that wants these, you know what you are buying and you really don't need a review to help you out.  They are a good deal at least.",4.0 out of 5 stars
Glad I was able to find these.,5.0 out of 5 stars
comfy,5.0 out of 5 stars
"I was a bit worried that they would be two different sizes from the reviews, but they fit perfectly!! (they also came a day early)",5.0 out of 5 stars
So far so good! I have plantar fascitis and these give me some relief around the house. So far I am pleased!,4.0 out of 5 stars
"Folks that wear Crocs know the value of these "" Bobo"" shoes on concrete. I used to pay for SAS shoes for heel pain - since I tried Crocs, no pain.",5.0 out of 5 stars
I LOVE THEM! I WEAR THEM ALL THE TIME,5.0 out of 5 stars
perfect for the end of a hike.,5.0 out of 5 stars
Just what I expected!,5.0 out of 5 stars
Gave as gift. Son loves them.,5.0 out of 5 stars
Wish black socks these can go many places one might not wear crocs!,5.0 out of 5 stars
Just what you would expect,5.0 out of 5 stars
Very comfortable. Fits as expected. Good quality. Very satisfied with my purchase!,5.0 out of 5 stars
Well satisfied with both the delivery and crocs and price.,5.0 out of 5 stars
Thought they were made bigger so got one size smaller than I should be. Should have got my normal size,4.0 out of 5 stars
"Most comfortable. Wear, water wash - back in business!",5.0 out of 5 stars
"I have M 14 4E feet.  These 14 M US Crocs initially feel tight on the left and right side, but there is no discomfort after wearing the pair all day.  They are the most comfortable footwear I have ever owned.",5.0 out of 5 stars
Great shoes. Love the color.,5.0 out of 5 stars
Still going strong after a year and half,5.0 out of 5 stars
Fit was perfect and they were excatly what I expected.,5.0 out of 5 stars
I have worn one pair of Crocs in and around my place for 4 years. The soles are loosing their plastic profile. This new pair of crocs is for inside wear only. I will wear the old pair for taking out the trash and watering the flowers. Very comfortably slip-ons.,4.0 out of 5 stars
"I've never figured out why ""rubber clogs"" are as expensive as they are, but since I do a lot of gardening, these things are great for me.",5.0 out of 5 stars
Great color!,5.0 out of 5 stars
"Very comfortable, from the start.  Good material,  Has plenty of room for toes, which adds to the comfort.",5.0 out of 5 stars
I love them. They are very comfortable in the house to walk and to stand in the kitchen for long time.,5.0 out of 5 stars
I have problems with my feet and classic crocs are a great shoe for me. These would get 5 stars if they could make them as roomy but more attractive. :),4.0 out of 5 stars
Great for camping easy to slip on and off with ease compfy and feet stay cool.  Nice support.,5.0 out of 5 stars
"I bought these for my friend and it was definitely as i expected, perfect. She loved them, great color too!",5.0 out of 5 stars
Perfect for the garden--easy to hose off and comfortable.,4.0 out of 5 stars
Love them,5.0 out of 5 stars
"These Crocs have a raised foot bed in the toe area, they have a kind of rocker effect only in the toe that rubs.  I really wanted to like these but I think there is a manufacturing defect that created this arching of the foot bed in the front (toe) area.",2.0 out of 5 stars
fit and quality is of what we expected from Croc brand.,5.0 out of 5 stars
"For some reason, the inside sole has a bunch of plastic groves or ridges that are uncomfortable.  No idea why anyone would want them.",3.0 out of 5 stars
"I love these vibrant yellow crocs, they are amazing. Great when working on your feet all day in the hospital!",5.0 out of 5 stars
Perfect fit,5.0 out of 5 stars
Was a gift and person liked them so I'm happy,5.0 out of 5 stars
I send them back,5.0 out of 5 stars
Very comfy. Love them.,5.0 out of 5 stars
Color is perfect,5.0 out of 5 stars
Arrived fast and just what I needed. Accurate sizing.,5.0 out of 5 stars
"I love Crocs! They may not be the cutest shoe, but they are definitely the most comfortable! I have 5 pairs and I wear them all the time. I highly recommend them. :)",5.0 out of 5 stars
Not all Crocs are the same. I am glad the original unisex Crocs (made in Mexico) are a comfortable reliable fit for my very wide feet. When I stick with that style in the m6/w8 size. I am very happy with what I get. I am usually a USA women's 7 EEE.,5.0 out of 5 stars
I love crocs and literally wear them out so a new pair was in order. My fault that I ordered 1 size to small. Not amazons fault. I couldnt read the size of my old worn out ones so I compared size with my other shoes. I’m wearing them anyway.,5.0 out of 5 stars
"I have been wearing crocs for about five years, and find them to be about the most comfortable footwear there is. I wear them winter and summer in Pennsylvania. They might get wet, but just change your socks. When its cold wear heavy socks. They have great support and have the right amount of cushioning.",5.0 out of 5 stars
I have an extremely wide foot (4E) and based on the advice given I ordered a larger size to compensate.  They are a little long and are snug in the instep but overall are comfortable.,4.0 out of 5 stars
"Been wearing Classic Crocs for 10 years now. Got 5 pairs, all different colors. Pretty much will CURE back pain.",5.0 out of 5 stars
Love these!,5.0 out of 5 stars
Completely satisfied customer!,5.0 out of 5 stars
Likes,5.0 out of 5 stars
"Do not size down like it tells you too. They're a little too small, but I'm so far just putting up with it. I've only worn them twice though. The color is good. Besides the sizing confusion, it's a great shoe!",4.0 out of 5 stars
Very good and comfortable product.,5.0 out of 5 stars
"Husband loves these. Wears them around a campground, and around the yard. 'Says they're comfortable.",5.0 out of 5 stars
Good classic shoe,5.0 out of 5 stars
Great for casual wear.,5.0 out of 5 stars
Great,5.0 out of 5 stars
Arrived in timely manner.  Item was as described.  Would buy again.,4.0 out of 5 stars
Love my pair! Fit very well...bumps on bottom of crocs rub on the bottom of your foot but that will wear off in time once you break them in. Good buy!,5.0 out of 5 stars
"Didn't realize the holes in the toe area were so large. I wear Crocs for gardening so this didn't work out so well. Very comfy, that same roomy Crocs fit I have always enjoyed. Exchanged them for a pair with less holes!",3.0 out of 5 stars
very good fit,5.0 out of 5 stars
"Classic old ungly crocs, but the most comfortable thing your feets can feel!! Love this things",5.0 out of 5 stars
They are way to big i just recently ordered a pair from a different company and they fit perfectly and then I ordered one from here and they are way to big! Waste of money they are not true to size!,1.0 out of 5 stars
Like,4.0 out of 5 stars
Replacement pair for worn out pair.,5.0 out of 5 stars
"Love crocs, wore out the last pair finally after several years",5.0 out of 5 stars
"Am trying to return Will be takin them to Henrietta New York to the Ups store on Thursday,24 2017. Than will order size 8 women's",4.0 out of 5 stars
My granddaughter loved them.,5.0 out of 5 stars
A+++++,5.0 out of 5 stars
"Definitely no a US size 11, but I was able to return them at no charge for a replacement size 12 which fit fine.",3.0 out of 5 stars
Pop these boys on and my girl can't handle herself anymore.,5.0 out of 5 stars
"I have wide feet and tight to get into, but like the shoe for around the pool.",4.0 out of 5 stars
"As other reviewers commented, the shoes were manufactured in Mexico and had sizing and quality issues.  While the right shoe fit well, the left shoe was way too wide and the back strap was not attached properly.  Would not purchase this brand on line again.",2.0 out of 5 stars
I have to get a half size larger since I take a 10.5 and they don't come in that size.  They fit great and are what I expected.,5.0 out of 5 stars
I love them and I wish I would’ve ordered a second pair,5.0 out of 5 stars
Like them a lot good toe protection while on wheelchair.  Saves from crashes driver gets us into.,5.0 out of 5 stars
Love them. The color speaks for itself.,5.0 out of 5 stars
my husband wears these with socks as slippers.,5.0 out of 5 stars
"Mixed blessings. Bannock Device has me 10.0*EEEE. I got 11. Width works. Length is about 1"" too much. If these are available in 10.5 I may buy another pair.",4.0 out of 5 stars
Very misleading sizing.  Says 7 Men - 9 Women.  It is no more than I woman's 7.  Have to return.  Otherwise product was OK but can't use.  Waste of time and money,1.0 out of 5 stars
Love them!  My Grandson wears mine when he goes camping with us. I'm going to order him a pair of his own. I would have given him mine and ordered myself another pair but he wants a different color.  Ended up ordering a pair for my husband too.,5.0 out of 5 stars
The Crocs brand of products is a legend in the marketplace. I love the traditional style and it was nice to get a new pair on my birthday.,5.0 out of 5 stars
Girlfriend loves them. Super comfy. Perfect summer/relax shoe for outside.,5.0 out of 5 stars
"My daughter bought them to wear to work. She loves them, so comfortable",5.0 out of 5 stars
a little tight but okay.,5.0 out of 5 stars
"They're crocs. What can you say. They are comfortable and durable. Just a little bit big, though.",5.0 out of 5 stars
Great,5.0 out of 5 stars
I wear a 9 and bought a mens 7 womens 9 and it fits fine. They are absolutely ugly and wonderfully comfortable. Great for wearing around the house. I bought two more additional pairs for future house uses.,5.0 out of 5 stars
Just as described,5.0 out of 5 stars
This is my first pair and I love them,5.0 out of 5 stars
"I love crocs and these say the same size as my others, however are much larger. I will be sending them back, but not sure if I should order a smaller size or just forget about it.",1.0 out of 5 stars
These keep my feel warm from the cold tile and cool when its hot b/c of the ventilation. 10/10,5.0 out of 5 stars
"I ordered a size 9 in woman and got a size 8. tried it on and wasnt sure why they were so small but knew I wouldn't be able to wear it, I travel alot so completely forgot about exchanging them. Today I finallly looked at the bottom of the shoe and saw the incorrect size. now I am outside of the return window. Be sure to double check size!",1.0 out of 5 stars
"I love Crocs: easy to clean, impervious, comfortable, and convenient.",5.0 out of 5 stars
My 15 year old daughter loves them!,5.0 out of 5 stars
"They arrived promptly, and fit perfectly.  I like the white for summer and because I can match it to anything.  As a person with arthritis in my knees, the shock absorption of the shoes help decrease the jolt to my knee joints.  I do wish they came with the 'insert' for the footbed like other brands of this type.",5.0 out of 5 stars
Exactly as described.,5.0 out of 5 stars
Like the crocs for wearing around the house and pool very comfortable.,4.0 out of 5 stars
"The classics are no longer roomy. My foot is an 8 in length, but wide. My last pair of Crocs were a nine -- too long but wide enough.",2.0 out of 5 stars
Extremely comfortable.and so easy to slip on/off. I wear them indoors and out. I carry them when backpacking for use around the camp in the evening [they are very light in weight] as well as splashing through streams. Need to get some more maybe with insulation for winter use.,5.0 out of 5 stars
Great shoes to wear around the house.  ONLY - Not in public for me.  ha ha,5.0 out of 5 stars
"I love crocs for kids, a little big, but my son is growing like a weed they'll fit perfect in a couple of weeks. Great for Summer for just hangin' out!",4.0 out of 5 stars
Great fit my favorite work shoes and quick delivery,5.0 out of 5 stars
"My husband loves these.  I got these as part of his Father's day gift because his old croc slip ons were about worn out.  These are a little different from his last ones, but he loves them just as much.  He usually wears a 9 1/2 in regular shoes and I got him a 9 in these and they were perfect.",5.0 out of 5 stars
Nice and comfortable,5.0 out of 5 stars
"I have very wide feet and these shoes are very roomy. Surprisingly supportive and the most comfortable footwear I have ever worn. I am fanatic about having comfortable feet now, since I ruined my feet with those pointy toes in my youth.",5.0 out of 5 stars
They were a little big but that was because of my cancer I think that my feet shrunk in size. I have dropped 220 pounds. The crocs are very lite and they are easy to wear thanks for a good product.,3.0 out of 5 stars
"My podiatrist recommended I get crocs for my chronic Plantar Fasciitis and now I can't live without them.  absolutely great. The most comfortable shoe I have ever owned. I wear them daily.  They have more cushion for the heel than any shoe or orthodic, and also great arch support. I highly recommend crocs for anyone with chronic heel pain.",5.0 out of 5 stars
My boyfriend loves it but the color started to fade after a few months. It's really comfortable though.,4.0 out of 5 stars
nice a roomy. very comfortable,5.0 out of 5 stars
Just  bought this new set of crocs to replace crocs of same size that I've been wearing a year.  They feel so much better. I guess the foam rubber gets deformed after a while if you've worn them enough.,4.0 out of 5 stars
"love my crocs, look like doodoo. wish they lasted longer. much better than any chinese knockoff. comfort next to bare feet. moisture does get in through holes. also purchased the closed toe model. good for rain and very shallow puddles.",5.0 out of 5 stars
"I got this as pregnancy shoes. My feet got so swollen I couldn't wear anything else. They've been wonderful! I continue to wear them as ""house shoes"" I'm so glad I bought these.",4.0 out of 5 stars
My hubby lives in these things.....,4.0 out of 5 stars
"Fits son just right, nice to have shoes we can just rinse off, a must have with boys",5.0 out of 5 stars
"Great for Ocean, Beach, and Hawaii. I never took them off.",5.0 out of 5 stars
Great quality and are comfortable,5.0 out of 5 stars
Runs a bit small-  but the next size up was huge.,3.0 out of 5 stars
"I love the colour. These are my first Crocs, and though my narrow feet are swimming in them, I love them. Though not a particularly attractive look, I can wear them with really thick socks.",5.0 out of 5 stars
"Overall, a quality product.  However, it would be better if they came in half sizes because it may hard for some people (like me) to get a good fit.",4.0 out of 5 stars
Very comfortable and easy to slip on and off.,5.0 out of 5 stars
If these pass the time test - I would give them a 5-Star,4.0 out of 5 stars
I'm a size 8 and these fit PERFECT!!! will buy again!!,5.0 out of 5 stars
Excellent fit.,5.0 out of 5 stars
"Ordering crocs can be intersesting, sometimes bigger/ smaller, depending where they were mafe. But these fit exactly right, so i ordered another pair right away",5.0 out of 5 stars
Super comfortable,5.0 out of 5 stars
It was Great for my Wife.,5.0 out of 5 stars
He's had a few pairs thorough the years and really loves these versatile shoes... from beach to anywhere. Very comfortable and easily washable.,5.0 out of 5 stars
Comfortable doesnt track dirt and keeps my legs straight.,4.0 out of 5 stars
I bought these crocs to go on a Caribbean cruise. The are perfect for walking on deck and around the pool area.,5.0 out of 5 stars
Absolutely love them! Don't listen to the haters,5.0 out of 5 stars
Good quality and fit,5.0 out of 5 stars
"Great shoes for the beach, or just for a quick trip to town. Becoming a nice summer trim. Looks great with a tan!",5.0 out of 5 stars
Best investment ever! I use this regularly and fits so well!,5.0 out of 5 stars
Worn daily to and from work. Daily treat for my feet,5.0 out of 5 stars
"Good fit, reasonable price and quick delivery.  Very satisfied customer.",5.0 out of 5 stars
Love these shoes!  Very comfortable.,5.0 out of 5 stars
Got exactly what I expected.  Size and everything was perfect for me.,5.0 out of 5 stars
I'm a 9.5 and I ordered a 9. Fits great!  Love these shoes for gardening and doing things in the yard.,5.0 out of 5 stars
These do NOT run small; get your normal size.  These are meant to be a little loose and they are better for your feet that way also.  I tried a size smaller and they didn't fit; buy your correct size.,5.0 out of 5 stars
Fits well. Very Comfortable.  Good price,5.0 out of 5 stars
Best deal on the internet.  My husband needed new Crocs because he had worn out his other ones. These were the best deal that I could find on the internet. They came quick and they are true Crocs.,5.0 out of 5 stars
I was expecting the shade of green to be much brighter. I'm a bit disappointed in this dull green.,3.0 out of 5 stars
Love it,5.0 out of 5 stars
I've replaced my 4-year old clogs with the exact same color/model.  I'll definitely buy these again.,5.0 out of 5 stars
Great crocs quality and price.,5.0 out of 5 stars
"Feels great, will be shopping here more",5.0 out of 5 stars
I love these clogs.  They are ugly but comfortable,4.0 out of 5 stars
Good price. Got what I wanted and expected -- the regular Crocs at a good price. Woo! Thank you. Delivery on time too.,5.0 out of 5 stars
"Literally ran—okay, walked—my first pair of Crocs into the ground... Super dorky; super comfortable.",5.0 out of 5 stars
Excellent product.  Just too large for my husband and he did not like them.,5.0 out of 5 stars
As expected,5.0 out of 5 stars
I got these on sale and crocs are very functional shoes but when I put the band on the back it pushes my toes forward making them too small,3.0 out of 5 stars
I love these crocs!,5.0 out of 5 stars
Came very fast. Fits perfect. They are a great shoe that allowed me to do a ton of walking while in Chicago!,5.0 out of 5 stars
Love these for being on my feet all day as a caregiver.,5.0 out of 5 stars
It was quick shopping and product was exactly like described ..Thank you,5.0 out of 5 stars
So comfy and great deal,5.0 out of 5 stars
Delivery was prompt. Shoes great. One size larger was too large. So I'm doing better a size smaller than usual shoes. I'll order more in another color. Quite happy even though the fit is just a wee bit off. They run big.,4.0 out of 5 stars
We just like to wear crocs and these were a great price so added this to my wardrobe.,5.0 out of 5 stars
"Bought these for my boyfriends father.  He stole his wife's croc's that were pink and tried to color them black with permanent marker, but it didn't stick.  So we bought him a pair of his own... he was ecstatic and wears them all the time!",5.0 out of 5 stars
Absolutely pleased. I bought the yellow pair. I didn't expect them to be so bright but I'm gland they are. They do run a bit big. Other than that they are wonderful.,5.0 out of 5 stars
Same great product I’ve been ordering for years.,5.0 out of 5 stars
"After retiring two years ago and not having to wear work shoes (that always made my feet numb) I thought I'd try these funky looking Crocs, wow. I wear them exclusivly now winter or summer with out any foot numbness even during my normal walks of 5+ miles.This new pair is replacing my original pair as those are getting a little thin on the bottom.",5.0 out of 5 stars
Love these for house shoes.,5.0 out of 5 stars
Back straps do not stay up on my heel perhaps they are too large,4.0 out of 5 stars
"Even though these Crocs are generally ugly looking, are the most notable shoes I've ever warn.  AND they're completely waterproof.  The only problem is that the tread wears out in about 4 months and if you step on a wet surface, it's like walking on ice.  But overall VERY comfortable!",4.0 out of 5 stars
Love my crocs!!!:),5.0 out of 5 stars
feel great on feet,5.0 out of 5 stars
My husband really likes these clogs. It fits him very well.,5.0 out of 5 stars
Prefect for swim,5.0 out of 5 stars
OK so I'll admit I do love them!,5.0 out of 5 stars
"I have a wide foot and my old Crocs were wonderful, but the newer wider fit is way too big and I ""slop"" around in them.  I always feel like I caam going to fall.  I was very disappointed that I found the ones I wanted, bought two pair, and neither of them fit!!!!",3.0 out of 5 stars
"My wife is happy, I too",5.0 out of 5 stars
"Love em! Well, actually they were a gift for a picky niece but SHE loves em!",5.0 out of 5 stars
"Love these shoes water , park , walking around the house",5.0 out of 5 stars
"yellow crocs-need I say more?!  If you're in the market, of course you'll love them.",5.0 out of 5 stars
Sooooooo comfy!,5.0 out of 5 stars
I love my Crocs!,5.0 out of 5 stars
"I wear them as lake shoes and they work just fine for that application.  You can secure them with the strap but if they do fall off, they float!",5.0 out of 5 stars
"Working in a restaurant and being on my feet for 6 hours a day, I was in desperate need of a light pair of non slip black shoes. Weeks before I had purchased orthopedic shoes for $120, let me tell you these Crocs far exceeded the performance of the $120 shoes and all for a very low price. The have helped my plantar fasciitis tremendously, highly recommend.",5.0 out of 5 stars
Ordered a second pair!!,5.0 out of 5 stars
fit was good. daughter loves them.,4.0 out of 5 stars
Work as expected...,4.0 out of 5 stars
Perfect - my daughter loves them.,5.0 out of 5 stars
Nice looking but a tad small.  My understanding is that your feet should not touch any part of the crocs but my toes touch the top in these.  I have ordered size 8 before in crocs and they were a perfect fit.  I would not order from this vendor again.,3.0 out of 5 stars
"I ordered these shoes to leave at the back door for when I go out to garden. While the holes allow dirt and debris to get to my feet, I love that I can just shake them out, hose them off and they're ready to go again. They seem to run on the roomy side but I wouldn't want them to be tight because of the material. My whole family has a pair and we use them everyday!",4.0 out of 5 stars
Crocs are just wide.  Bought these for my grandson who is now in mens sizes  He loves them but doesn't wear them more than an hour or two because they're too wide.  It would be nice if they came narrower,4.0 out of 5 stars
"my daughter loves them, i personally think white crocs are ugly but hey she is happy",5.0 out of 5 stars
Love this croc!  Wear them all the time. Fits al little small can't wear with the strap around the back need to order a size larger and see how it fits. But wear them all the time just not with strap around the back,4.0 out of 5 stars
"This shoe is the same as my previous pair but seems a bit less in the arch department. A nice lightweight croc. With Fibromyalgia pained feet, I could do without the accupressure ridges and nubs inside but the shoe is wide enough and deep enough for an arch support and smooth insert",4.0 out of 5 stars
"I've owned many pairs of crocs and it is a great show for water and wet areas, they are light on your feet but",4.0 out of 5 stars
Makes everyone I know jealous. Does amazing with water (She floats) Good for running (Has a strap) Breathable (Hole design) Just overall a great product I highly recommend 10/10 would purchase again,5.0 out of 5 stars
"How much can you say about Crocs?  They're comfortable house shoes for me, and easy on my feet after a hard shift at work.",5.0 out of 5 stars
Awesome product my daughter loves,5.0 out of 5 stars
I find the fit is true and they wear well. I work on a tiled floor over concrete and these are great for my feet. My feet and legs aren't as tired at the end of the day. They're very durable. I find that I'd rather wear socks with them because they make my feet sweat. But I still like them.,5.0 out of 5 stars
Good around the boat dock in the summer.,5.0 out of 5 stars
Bought for my husband with Charcot foot to wear on the deck before and after swimming.  His foot is very deformed so bought a size bigger and they are perfect.  He wears a special boot normally but it's difficult to take off and put on before and after swimming.  This shoe keeps his foot protected from further damage while he enjoys the deck and pool.,5.0 out of 5 stars
They are comfortable,4.0 out of 5 stars
"Bought these for wet grass work and they are perfect for the task.  However if I wear them too long with bare feet, they do rub my toes raw.",4.0 out of 5 stars
"Perfect, Fast delivery and just what my daughter wanted!",5.0 out of 5 stars
"Perfect fit, this is about my six pair from them of different colors",5.0 out of 5 stars
"I love these crocs, especially since I have had foot and ankle surgery.  They are an ""AWESOME"" slip on, when you can't wear any other shoes..  Thank-you Amazon and Crocs.",5.0 out of 5 stars
Love these!  Easy to slip on/off and very comfortable.,5.0 out of 5 stars
Item is exactly as expected and described. Size was true to listing,5.0 out of 5 stars
These saved my life at work. No more foot pains. I work 9-10 hours a day six days a week and we don't get breaks or lunches or even have chairs. Only standing and constant movement. I'm buying these ugly things again.,5.0 out of 5 stars
Very comfortable and exactly like it was described.,5.0 out of 5 stars
"I only got these because I needed a shower shoe that covered the toes as well. They are a bit small but still comfortable enough, I might just have to wear it without the heel part.",3.0 out of 5 stars
"Fits like a size larger. Wow, had to return. Next size down costs $$$ more.",1.0 out of 5 stars
Love my crocs! They are soooo comfortable!,5.0 out of 5 stars
comfy crocs.,5.0 out of 5 stars
Good slip on shoe.,4.0 out of 5 stars
Very comfortable and lightweight.  Perfect for yard work.,5.0 out of 5 stars
Fit great and very comfortable,5.0 out of 5 stars
This is my fourth pair of Crocs - love them.  I began wearing Crocs 12 years ago.  Each pair lasts about 3 years I guess.,5.0 out of 5 stars
Love them -- wear them everywhere--very comfortable,5.0 out of 5 stars
"Crocs - look dumb, feel great.  What else can you say?",4.0 out of 5 stars
My daughter's favorite have held up very well,5.0 out of 5 stars
Love crocs! Thanks for the great service!,5.0 out of 5 stars
good outdoor shoe with some comfort,4.0 out of 5 stars
Comfortable,5.0 out of 5 stars
Fit but  lil close. They would have been perfect if they were a titch bigger. I bought them for gardening and my toe could have some more space. it's a lil too close to the front of clog. The quality of the product is fine. I bought a Size 8 which is one size larger than I wear.,4.0 out of 5 stars
Crocs are always a win!,5.0 out of 5 stars
PerFect,5.0 out of 5 stars
Fit great. I normally order 6.5 in shoes but my feet are wide. I bought a 6 and they fit perfectly. Color is great as well!,5.0 out of 5 stars
I use these as slippers on my hardwood floors.,5.0 out of 5 stars
Work as expected.,4.0 out of 5 stars
Got & color exactly as described,5.0 out of 5 stars
"These are my daughter and my number one choice for gardening and yard work She has bought several pairs as have I, and they fit as we expect them to fit. I look for sales on them, and this was a great sale! Thanks, Amazon!",5.0 out of 5 stars
"Bought them 5 years ago, and still using.They are still in great shape.",5.0 out of 5 stars
I know everyone has different feet but these fit me perfectly. Great on comfort and versatility.,5.0 out of 5 stars
Comfy all day long!,5.0 out of 5 stars
Bought these for working in the garden because they slip on and off easily. They are good for that purpose.,3.0 out of 5 stars
Great around the house shoes for kids,5.0 out of 5 stars
Great shoes for working around the yard.,5.0 out of 5 stars
Great quality product.,5.0 out of 5 stars
